H0,statistical_unc,calibration_unc,systematic_unc,PL_scatter
72.69112355864422,0.3361017728195352,-0.7813345471409231,0.09635633296561022,-0.08074849018784648
73.46053427615291,0.3733574022073503,0.37934718441059506,-0.3321703104650349,-0.07272538089848163
73.52933211768027,1.5758202446477045,-1.1510265708407932,0.06453844387335558,-0.01004293015617353
73.3421143331527,0.3499236182839786,0.10589783995519271,-0.1537071250864816,0.08699472409074126
70.11052196541297,-1.7386376172034048,-0.5251637915371667,-0.6656766258464576,0.012415166329036225
73.76563480369089,1.3068370931680278,-0.1464080542193391,-0.4347942352578084,0.017633198579687117
74.08440540277375,0.2972213247416361,0.5393782306092938,0.20780584742281275,0.1324433009604424
75.37955593850475,1.1732406475236663,0.3811879971310728,0.7851272938499964,0.15665406808966204
72.96074024824141,-1.395997367264939,1.3460182332293453,-0.029280617723005577,-0.06419336363852186
71.25596223889008,-0.8760434253964733,-0.22404943534851743,-0.6839449003649394,-0.0888117745233226
72.12730118835695,-1.0010796001639781,0.16566069216441168,-0.07727990364348937,0.04787048558770432
70.51215868968661,-1.4563085469743124,-0.8636613397413595,-0.20787142359772412,0.11901183944110519
71.86744438897425,-0.8557456282862039,-0.7529142623385345,0.4361042795989767,0.2392770034907811
72.18213336896736,-0.8781958555114759,0.20229375683967762,-0.18196453236085638,0.25012378848118916
71.92981154645774,-0.7324072972157849,0.2703140064975814,-0.6480951628240651,-0.18465000232631454
73.78660133889953,1.039782819736136,-0.3777384760388652,0.08455699520226301,0.03977851460458516
72.63935405602403,0.22143481285977457,-0.40101698200998476,-0.22106377482575165,-0.06342629859937945
74.93939750972831,-0.2184077231304598,0.8797829267198412,1.2380223061389095,-0.07260816540643143
74.9909978131807,0.5165072084095043,1.1238996925350282,0.3105909122361518,-0.057126097484287236
72.48719462310827,0.7984092338748193,-0.9985831173378896,-0.35263149342868155,-0.30388327488405903
73.79608577815449,0.6565140801696985,0.05935604415536861,0.04021565382942179,-0.08633669261032254
72.18031676713287,-0.6138269168249286,-0.18391458100054142,-0.0619417350416646,0.10284021650742742
73.79348847675153,1.0248498334744442,-0.05408601831202959,-0.21727533841088945,0.19518449360839862
73.3768848912877,0.639532907940196,0.6049211610900042,-0.9075691777425071,-0.12114389092152185
74.71548774319675,1.7357658309164454,0.3924020972357435,-0.45268018495545365,-0.03175282645809278
73.51102812240224,0.14652592984896073,0.12260132028617486,0.20190087226709338,0.126193891462444
72.44095629430748,-1.4569340694650768,1.1825389585953419,-0.3246485948227891,0.09641425261918536
72.35938901063561,0.393161924861722,-1.443558174060011,0.36978525983390226,-0.14076765120506105
73.24371494125333,-1.2863158255522746,1.061268777248907,0.4287619895566919,0.025510148474439127
73.08404922810271,-0.5340444911557746,0.20743375754080803,0.37065996171767,-0.15770890532928397
73.99439898436133,1.1410941833504615,-0.4992259333530869,0.31253073436394685,-0.057431190670663185
73.79678626320369,1.0051718643437917,0.1667488788183241,-0.4151344799584323,0.25052400230896954
72.21937542190405,-1.0705258950943046,0.5387330824583381,-0.2888317654599919,0.11068569800875679
72.60289885326549,-0.214697725439696,0.17677504654641907,-0.39917846784124617,-0.062309506319569885
74.53764043846365,1.1885084219982995,0.2805644699773409,0.028567546488023232,0.055349042261824424
72.6046585525778,-0.23276168285480578,0.10398642264609408,-0.3065661872134863,0.058492767304618075
74.01534587253566,-0.13348172743503484,1.228682156528563,-0.11985455655786953,0.07147662065340579
73.52703135143804,-0.39806922231506103,0.7040500555557326,0.18105051819736903,-0.08841829374190449
73.55154051547355,0.06210985369782813,0.7158694728858407,-0.2664388111101377,-0.09510271374765579
72.03959463217161,0.2278722165118735,-0.5375122784561615,-0.6907653058840947,0.07760382182269088
73.03951673780696,0.5346170988253265,-0.4609366384752536,-0.07416372254310982,0.1510478121368637
72.67109056578525,-0.07704602440470969,-0.5022280167370361,0.2103646069269839,-0.12875137604057119
75.29859297278739,-0.025717992277372672,2.1412903779180636,0.14302058714669577,-0.07308664536772878
71.96775025010123,-1.1509364615004714,-0.08331138073117435,0.1619980923328789,0.003076515324699097
73.54409838284643,0.6263408320868656,-0.19832045064196835,0.07607800140153022,0.021201915458535826
72.66023489517742,-0.3413221501267417,-0.1930681785185057,0.15462522382266805,0.16728881186774633
72.80030264132508,0.014777787159439093,-0.3883942753447288,0.1339191295103515,0.11421053024573799
